Country,Category,DateTime,Value,Frequency,HistoricalDataSymbol,LastUpdate
United States,Exports,2003-03-31T00:00:00,83156,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-04-30T00:00:00,82566,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-05-31T00:00:00,82630,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-06-30T00:00:00,85173,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-07-31T00:00:00,85944,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-08-31T00:00:00,84905,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-09-30T00:00:00,86969,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-10-31T00:00:00,88890,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-11-30T00:00:00,91322,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2003-12-31T00:00:00,91024,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-01-31T00:00:00,90564,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-02-29T00:00:00,94131,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-03-31T00:00:00,96707,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-04-30T00:00:00,96398,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-05-31T00:00:00,98197,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-06-30T00:00:00,95773,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-07-31T00:00:00,96907,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-08-31T00:00:00,97295,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-09-30T00:00:00,98782,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-10-31T00:00:00,100494,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-11-30T00:00:00,100090,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2004-12-31T00:00:00,102781,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-01-31T00:00:00,103206,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-02-28T00:00:00,104010,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-03-31T00:00:00,105098,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-04-30T00:00:00,107268,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-05-31T00:00:00,107079,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-06-30T00:00:00,107033,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-07-31T00:00:00,107082,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-08-31T00:00:00,108475,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-09-30T00:00:00,107156,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-10-31T00:00:00,109813,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-11-30T00:00:00,111462,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2005-12-31T00:00:00,113822,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-01-31T00:00:00,115831,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-02-28T00:00:00,116871,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-03-31T00:00:00,118821,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-04-30T00:00:00,119611,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-05-31T00:00:00,121155,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-06-30T00:00:00,122726,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-07-31T00:00:00,120430,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-08-31T00:00:00,122780,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-09-30T00:00:00,124052,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-10-31T00:00:00,125532,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-11-30T00:00:00,127388,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2006-12-31T00:00:00,128795,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-01-31T00:00:00,130648,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-02-28T00:00:00,129481,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-03-31T00:00:00,133835,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-04-30T00:00:00,133351,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-05-31T00:00:00,135835,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-06-30T00:00:00,137312,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-07-31T00:00:00,138546,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-08-31T00:00:00,141519,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-09-30T00:00:00,142069,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-10-31T00:00:00,144525,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-11-30T00:00:00,146264,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2007-12-31T00:00:00,147428,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-01-31T00:00:00,151094,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-02-29T00:00:00,153660,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-03-31T00:00:00,152900,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-04-30T00:00:00,157363,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-05-31T00:00:00,159081,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-06-30T00:00:00,164072,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-07-31T00:00:00,166232,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-08-31T00:00:00,163335,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-09-30T00:00:00,154611,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-10-31T00:00:00,151854,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-11-30T00:00:00,142973,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2008-12-31T00:00:00,132410,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-01-31T00:00:00,125859,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-02-28T00:00:00,127893,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-03-31T00:00:00,126478,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-04-30T00:00:00,125323,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-05-31T00:00:00,127342,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-06-30T00:00:00,129796,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-07-31T00:00:00,131878,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-08-31T00:00:00,132567,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-09-30T00:00:00,137047,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-10-31T00:00:00,141055,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-11-30T00:00:00,142075,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2009-12-31T00:00:00,145480,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-01-31T00:00:00,145718,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-02-28T00:00:00,146849,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-03-31T00:00:00,151080,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-04-30T00:00:00,150006,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-05-31T00:00:00,153819,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-06-30T00:00:00,153326,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-07-31T00:00:00,156763,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-08-31T00:00:00,157769,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-09-30T00:00:00,158624,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-10-31T00:00:00,164234,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-11-30T00:00:00,165621,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2010-12-31T00:00:00,168510,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-01-31T00:00:00,169897,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-02-28T00:00:00,168665,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-03-31T00:00:00,176676,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-04-30T00:00:00,178839,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-05-31T00:00:00,178856,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-06-30T00:00:00,176894,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-07-31T00:00:00,181502,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-08-31T00:00:00,182475,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-09-30T00:00:00,183858,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-10-31T00:00:00,182681,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-11-30T00:00:00,180797,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2011-12-31T00:00:00,182411,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-01-31T00:00:00,182425,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-02-29T00:00:00,185085,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-03-31T00:00:00,188511,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-04-30T00:00:00,187092,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-05-31T00:00:00,187375,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-06-30T00:00:00,187247,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-07-31T00:00:00,186714,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-08-31T00:00:00,184999,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-09-30T00:00:00,191182,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-10-31T00:00:00,186133,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-11-30T00:00:00,188461,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2012-12-31T00:00:00,192226,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-01-31T00:00:00,190293,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-02-28T00:00:00,192452,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-03-31T00:00:00,189874,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-04-30T00:00:00,190619,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-05-31T00:00:00,189852,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-06-30T00:00:00,192934,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-07-31T00:00:00,192136,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-08-31T00:00:00,192458,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-09-30T00:00:00,192512,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-10-31T00:00:00,196476,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-11-30T00:00:00,197292,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2013-12-31T00:00:00,196338,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-01-31T00:00:00,195778,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-02-28T00:00:00,195041,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-03-31T00:00:00,199537,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-04-30T00:00:00,199029,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-05-31T00:00:00,201388,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-06-30T00:00:00,200482,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-07-31T00:00:00,200725,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-08-31T00:00:00,202191,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-09-30T00:00:00,199520,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-10-31T00:00:00,201339,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-11-30T00:00:00,198857,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2014-12-31T00:00:00,198380,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-01-31T00:00:00,194246,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-02-28T00:00:00,191911,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-03-31T00:00:00,192245,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-04-30T00:00:00,193045,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-05-31T00:00:00,191824,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-06-30T00:00:00,191404,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-07-31T00:00:00,190758,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-08-31T00:00:00,188003,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-09-30T00:00:00,189036,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-10-31T00:00:00,187657,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-11-30T00:00:00,185243,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2015-12-31T00:00:00,184371,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-01-31T00:00:00,181109,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-02-29T00:00:00,183276,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-03-31T00:00:00,181881,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-04-30T00:00:00,183553,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-05-31T00:00:00,184230,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-06-30T00:00:00,186019,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-07-31T00:00:00,186950,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-08-31T00:00:00,189893,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-09-30T00:00:00,190772,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-10-31T00:00:00,189359,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-11-30T00:00:00,187896,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2016-12-31T00:00:00,192986,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-01-31T00:00:00,195456,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-02-28T00:00:00,196060,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-03-31T00:00:00,195377,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-04-30T00:00:00,195251,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-05-31T00:00:00,194910,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-06-30T00:00:00,197013,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-07-31T00:00:00,196432,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-08-31T00:00:00,198212,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-09-30T00:00:00,200589,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-10-31T00:00:00,202314,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-11-30T00:00:00,206199,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2017-12-31T00:00:00,209576,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-01-31T00:00:00,207127,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-02-28T00:00:00,209943,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-03-31T00:00:00,213279,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-04-30T00:00:00,212096,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-05-31T00:00:00,215032,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-06-30T00:00:00,212549,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-07-31T00:00:00,210606,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-08-31T00:00:00,210833,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-09-30T00:00:00,213188,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-10-31T00:00:00,214322,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-11-30T00:00:00,211465,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2018-12-31T00:00:00,208944,Monthly,TBEXTOT,2020-06-04T13:54:00
United States,Exports,2019-01-31T00:00:00,210243,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-02-28T00:00:00,210809,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-03-31T00:00:00,213157,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-04-30T00:00:00,209288,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-05-31T00:00:00,212852,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-06-30T00:00:00,209254,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-07-31T00:00:00,210462,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-08-31T00:00:00,210517,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-09-30T00:00:00,209210,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-10-31T00:00:00,210403,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-11-30T00:00:00,210571,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2019-12-31T00:00:00,211496,Monthly,TBEXTOT,2020-06-04T13:14:00
United States,Exports,2020-01-31T00:00:00,209270,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-02-29T00:00:00,209652,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-03-31T00:00:00,186630,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-04-30T00:00:00,147371,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-05-31T00:00:00,141804,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-06-30T00:00:00,155478,Monthly,TBEXTOT,2020-09-03T13:00:00
United States,Exports,2020-07-31T00:00:00,168316,Monthly,TBEXTOT,2020-10-06T12:43:00
United States,Exports,2020-08-31T00:00:00,171966,Monthly,TBEXTOT,2020-11-04T13:31:00
United States,Exports,2020-09-30T00:00:00,176354,Monthly,TBEXTOT,2020-11-04T13:44:00
